,DISTTYPE,IMG,APP,ID,JOB_ID,TASKS_PER_NODE,START_OF_FILE,START_OF_APPLICATION,MAX_STARTUP,MAX_IMPORT,MAX_VISIT,MAX_MPI,MAX_TOTAL,END_OF_APPLICATION,END_OF_FILE,LUSTREBLOCK,SQUASHBLOCK,STRIPE_PATTERN,CLUSTER_NAME,CPUS_PER_NODE,NODECOUNT
639,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541701813.134154836,11218,32(x128),1541701813.164790683,1541701817.181529842,25.5222849846,15.7737390995,30.5353350639,7.15541696548,62.63956189154,1541701883.799682017,1541701886.260616497,1m,128k,two,moon,32,128
640,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541786932.732604845,11595,32(x128),1541786932.761956593,1541786938.363435107,17.9431715012,4.59197402,31.8775970936,7.22012805939,57.76396059987,1541786997.857022250,1541787001.326150895,64k,1m,two,moon,32,128
641,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541783117.121900718,11581,32(x512),1541783117.152025347,1541783133.301766582,35.6229760647,20.0858039856,32.137773037,7.19381594658,72.12614917751,1541783209.792868385,1541783219.433173752,64k,1m,two,moon,32,512
642,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541822749.186485734,11754,32,1541822749.216817720,1541822750.391048750,20.610543251,12.8692250252,27.6647338867,6.29192018509,56.82647919650999,1541822811.540038610,1541822812.242486770,64k,128k,two,moon,32,1
643,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542154083.000107863,11998,32,1542154083.031273678,1542154083.345373049,2.63835430145,1.75504398346,29.0675120354,6.45666694641,39.68790435786,1542154124.558504933,1542154124.869185936,1m,128k,all,moon,32,1
644,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541832037.281098378,11797,32(x128),1541832037.311589092,1541832038.383656755,2.76574516296,2.27452087402,29.7845590115,7.35500216484,40.70847439765,1541832080.344389230,1541832081.416627174,64k,128k,two,moon,32,128
645,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541828309.312750777,11783,32(x512),1541828309.343411529,1541828329.411024177,9.29146981239,3.03382396698,29.7186479568,7.29045391083,45.473019599880004,1541828377.164205164,1541828390.780072679,64k,128k,two,moon,32,512
646,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541828158.660898171,11782,32(x512),1541828158.690522774,1541828178.769492147,8.66350102425,3.16005706787,30.0643250942,7.21822309494,45.36503839488,1541828226.191679195,1541828239.809434254,64k,128k,two,moon,32,512
647,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541831916.860698017,11796,32(x128),1541831916.891958315,1541831917.966825617,2.75651884079,2.01613998413,29.7209141254,7.24347090721,40.499963998750005,1541831959.825170273,1541831960.898625959,64k,128k,two,moon,32,128
648,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/all/pynamic.sqfs,PYNAMIC,1542154126.777957123,11999,32,1542154126.808992067,1542154127.119121753,2.61670160294,1.76262187958,28.871088028,6.43074417114,39.574343681349994,1542154168.218918685,1542154168.531268367,1m,128k,all,moon,32,1
649,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541822898.604012988,11755,32(x128),1541822898.634296940,1541822902.787566200,33.5047578812,16.2879641056,30.3382959366,7.22804999352,70.09220790866,1541822977.194846865,1541822979.691096954,64k,128k,two,moon,32,128
650,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541782906.550722745,11580,32(x512),1541782906.581110849,1541782922.881942906,57.7592012882,20.4008748531,32.5403978825,7.19890189171,93.22689437864,1541783020.736418074,1541783030.386827763,64k,1m,two,moon,32,512
651,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1542165632.921088533,12089,32(x1024),1542165632.952237480,1542165641.104103899,2.90113043785,2.54876303673,30.0591030121,7.33480000496,41.08188128471,1542165689.278489410,1542165697.525938460,64k,1m,one,moon,32,1024
652,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541786812.398702416,11594,32,1541786812.428891627,1541786813.881151674,11.1697292328,3.08080887794,31.1366620064,7.0576851368,50.941640138619995,1541786865.704615423,1541786866.662439353,64k,1m,two,moon,32,1
653,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1542163933.651691657,12076,32(x1024),1542163933.682969374,1542163941.829039378,2.87996006012,2.5122859478,29.7969338894,7.43035578728,40.866146802939994,1542163990.021323548,1542163998.306494708,64k,1m,two,moon,32,1024
654,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541703585.630606641,11225,32(x1024),1541703585.660235084,1541703619.478836564,60.3425805569,16.4857530594,31.0844099522,7.23847794533,97.76756453513,1541703722.489913276,1541703741.862274416,1m,128k,two,moon,32,1024
655,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541704787.267954051,11231,32,1541704787.297686746,1541704788.732050367,6.2524189949,2.69564294815,29.2315778732,6.40732502937,44.27154684063,1541704833.736715808,1541704834.701066811,1m,128k,two,moon,32,1
656,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541777408.897213338,11557,32(x128),1541777408.927683855,1541777409.999114689,2.76906514168,2.20440602303,30.0461449623,7.25086712837,40.70893120765,1541777452.325666345,1541777453.396635761,1m,1m,two,moon,32,128
657,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541743875.751773610,11392,32,1541743875.780602817,1541743876.953076187,31.810842514,14.5271170139,30.2354857922,6.38072991371,66.59082722666,1541743947.069814335,1541743947.779308861,1m,1m,one,moon,32,1
658,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1542167121.932625790,12102,32(x128),1542167121.963875130,1542167123.035877712,13.1379470825,1.92252707481,29.6920619011,7.329403162,50.65418076511,1542167175.145423819,1542167176.211009055,64k,1m,all,moon,32,128
659,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541740419.947810393,11379,32(x128),1541740419.978809188,1541740421.046312980,2.74695467949,2.08346986771,30.4839470387,7.25053310394,41.046361923190005,1541740463.515590554,1541740464.581041260,1m,128k,one,moon,32,128
660,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1542168611.870644284,12116,32(x1024),1542168611.901968440,1542168620.106463060,2.92539024353,2.52965688705,29.7320950031,7.29934883118,40.868222475029995,1542168668.240757564,1542168676.504054183,64k,1m,all,moon,32,1024
661,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541752288.548281662,11437,32(x128),1541752288.578678283,1541752289.640286702,2.75792169571,2.02441310883,29.8818860054,7.33253002167,41.18274760245001,1541752331.647025845,1541752332.718382852,1m,1m,one,moon,32,128
662,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541735343.086009996,11351,32,1541735343.115754289,1541735344.578464975,5.88917088509,2.39849901199,29.7734680176,7.00945687294,43.614520788209994,1541735389.887981554,1541735390.866271711,1m,128k,one,moon,32,1
663,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541734111.384875935,11345,32(x1024),1541734111.414667061,1541734143.814643370,91.0028958321,16.6348340511,33.9495511055,7.2726650238,127.60762572284001,1541734278.307556936,1541734297.668938742,1m,128k,one,moon,32,1024
664,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541749524.044023038,11423,32(x512),1541749524.074445428,1541749544.101657337,12.5324616432,4.44717693329,32.3274791241,7.27629804611,52.61076760295,1541749599.394771504,1541749613.011050162,1m,1m,one,moon,32,512
665,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1541834079.806661269,11812,32,1541834079.836374319,1541834080.995497782,21.2925531864,8.86663484573,29.5467309952,7.01243495941,57.156582117090004,1541834142.205195282,1541834142.907314824,64k,128k,all,moon,32,1
666,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541833179.050388141,11806,32(x1024),1541833179.080796105,1541833187.270135645,2.89245772362,2.39284110069,29.7000558376,7.41230010986,40.56140112874,1541833235.231926049,1541833243.431567407,64k,128k,two,moon,32,1024
667,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541793993.704583911,11635,32(x128),1541793993.734513894,1541793998.256125670,42.1611948013,19.8450200558,31.9803359509,7.07129001617,77.96699380867,1541794081.949831983,1541794084.436696779,64k,1m,one,moon,32,128
668,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541792010.239171901,11621,32(x512),1541792010.270370996,1541792014.325256470,2.76944565773,1.90439891815,29.6803338528,7.25761580467,40.73748373989,1541792057.829596928,1541792061.900580587,64k,1m,two,moon,32,512
669,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/one/pynamic.sqfs,PYNAMIC,1541794325.757872324,11637,32(x128),1541794325.788391770,1541794329.906350827,34.9262704849,20.1458821297,31.3673751354,7.12388420105,71.76724267008,1541794406.785513686,1541794409.285679874,64k,1m,one,moon,32,128
670,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541792250.925464266,11623,32(x512),1541792250.956698462,1541792255.008688617,2.7880756855,2.09828186035,30.4748079777,7.30345892906,41.2330336571,1541792298.494544308,1541792302.537273436,64k,1m,two,moon,32,512
671,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1541838707.008802269,11838,32(x128),1541838707.038484734,1541838712.176505777,6.6103887558,3.03775620461,29.7371160984,7.18127703667,44.73201251031,1541838758.330714306,1541838761.825923487,64k,128k,all,moon,32,128
672,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/all/pynamic.sqfs,PYNAMIC,1541833779.498652498,11810,32,1541833779.529146010,1541833780.815967345,25.7399754524,16.8527100086,29.1319150925,6.42653203011,63.57759952539,1541833847.645812755,1541833848.339307839,64k,128k,all,moon,32,1
673,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541832908.083150949,11804,32(x512),1541832908.113579686,1541832912.138697053,2.78285741806,2.00772500038,29.8692371845,7.42595481873,41.010799407920004,1541832955.839259176,1541832959.897627088,64k,128k,two,moon,32,512
674,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541735583.057619199,11353,32,1541735583.087197891,1541735584.538684337,5.98459410667,2.68198609352,29.2943630219,7.05886101723,43.56292915342,1541735629.815266899,1541735630.788885588,1m,128k,one,moon,32,1
675,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541752048.724878329,11435,32(x128),1541752048.756169477,1541752049.841414633,12.4077317715,1.88212800026,29.8976838589,7.17078280449,50.11564517014,1541752101.725570150,1541752102.792679085,1m,1m,one,moon,32,128
676,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1542170237.833671860,12128,32(x1024),1542170238.051621425,1542170270.338577548,25.9607899189,16.3494598866,29.9682028294,7.30079293251,61.32816386219,1542170339.136080022,1542170358.338635263,64k,128k,two,moon,32,1024
677,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541749132.884068661,11421,32(x512),1541749132.913580626,1541749152.996698074,50.8142111301,4.69418716431,32.202026844,7.28661894798,90.8992688656,1541749246.749170034,1541749260.360112598,1m,1m,one,moon,32,512
678,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541734591.584572016,11347,32(x1024),1541734591.615218289,1541734623.423448415,26.3682253361,16.3539450169,31.146998167,7.30203199387,63.46968102455,1541734692.973325332,1541734712.242944484,1m,128k,one,moon,32,1024
679,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1542167031.842223230,12100,32,1542167031.873506659,1542167032.188456833,2.65115833282,1.7471780777,29.3208770752,7.09684085846,40.25428223614,1542167072.985641923,1542167073.294727596,64k,1m,all,moon,32,1
680,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541747390.458316658,11409,32(x1024),1541747390.487812136,1541747422.679824566,36.633838892,20.2041409016,32.9275619984,7.28971815109,72.99677109711001,1541747502.245480966,1541747521.480466513,1m,1m,one,moon,32,1024
681,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541743575.640858901,11390,32,1541743575.670933252,1541743576.882250653,29.8144264221,15.9385969639,30.9605870247,6.46260881424,69.13412237168,1541743649.455085677,1541743650.132065101,1m,1m,one,moon,32,1
682,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541742162.997577205,11384,32(x512),1541742163.028986363,1541742167.087683460,2.78720426559,1.97556090355,30.2022309303,7.27094697952,41.46595835689,1541742211.052959950,1541742215.120246536,1m,128k,one,moon,32,512
683,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541704036.954873574,11227,32(x1024),1541704036.985206823,1541704068.391813989,26.7931070328,16.3348860741,30.7226920128,7.37512516975,63.282309055339994,1541704138.760501484,1541704157.835555561,1m,128k,two,moon,32,1024
684,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541773681.829385701,11541,32(x512),1541773681.859363033,1541773701.830861101,12.6019003391,4.68564200401,32.2159290314,7.34522199631,52.25591540333001,1541773756.916108668,1541773770.388979504,1m,1m,two,moon,32,512
685,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/all/pynamic.sqfs,PYNAMIC,1542159871.639086833,12048,32(x1024),1542159871.669574500,1542159879.896097721,2.86514735222,2.48615312576,29.6212768555,7.22803592682,40.83098745346,1542159928.826476625,1542159937.056569382,1m,1m,all,moon,32,1024
686,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541777138.405789570,11555,32(x128),1541777138.436917352,1541777139.523442356,23.3684167862,1.88148498535,29.6562099457,7.28955078125,60.763191699930005,1541777201.797055531,1541777202.875314239,1m,1m,two,moon,32,128
687,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541705028.158453914,11233,32,1541705028.188893243,1541705029.612081282,6.15404868126,2.77128386497,29.1171178818,6.43014502525,43.93928861621,1541705074.328725975,1541705075.291740750,1m,128k,two,moon,32,1
688,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1542161513.577434470,12060,32(x1024),1542161513.608585559,1542161553.679098440,12.5777449608,4.51178812981,31.7743530273,7.28801298141,52.18268394464,1542161612.994628972,1542161640.459189339,1m,1m,two,moon,32,1024
689,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541783297.522314421,11582,32(x512),1541783297.552790916,1541783313.660796694,37.1977472305,20.7015340328,31.8500900269,7.26334500313,72.82583594326,1541783392.127887252,1541783401.779350720,64k,1m,two,moon,32,512
690,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541787083.088651908,11596,32(x128),1541787083.118684608,1541787088.213228167,12.4227490425,4.51502108574,31.9796772003,7.18457698822,51.72397804253,1541787141.846038208,1541787145.307267863,64k,1m,two,moon,32,128
691,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541823199.488550827,11757,32(x128),1541823199.518066207,1541823203.632095315,25.6620426178,15.8544769287,29.8952720165,7.24404716492,62.725119590759995,1541823270.242191524,1541823272.733482544,64k,128k,two,moon,32,128
692,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541827828.524020779,11780,32(x512),1541827828.553885376,1541827850.827360729,22.8405778408,3.24019503593,29.9638309479,7.25723099709,59.69661378866,1541827913.170715125,1541827926.798181507,64k,128k,two,moon,32,512
693,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1542149661.553883112,11958,32(x512),1542149661.584021493,1542149665.617457785,2.77826189995,1.79759120941,29.6953439713,7.29012799263,40.44914603233,1542149709.029528681,1542149713.113525989,1m,128k,two,moon,32,512
694,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541831676.842936881,11794,32,1541831676.874217561,1541831677.188539750,2.62482380867,1.74872612953,29.5413861275,6.98949503899,40.49101114269,1541831718.219050757,1541831718.528989527,64k,128k,two,moon,32,1
695,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1542151255.450336188,11971,32(x1024),1542151255.481545030,1542151263.723885013,2.93241643906,2.49416017532,30.4595410824,7.50124788284,41.10884404182,1542151311.615921944,1542151319.909645331,1m,128k,two,moon,32,1024
696,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541831796.319377628,11795,32(x128),1541831796.350673296,1541831797.441017637,15.4499843121,2.10177302361,30.0938680172,7.30075383186,53.836701631560004,1541831852.956587270,1541831854.041671669,64k,128k,two,moon,32,128
697,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1542149721.844679351,11959,32(x512),1542149721.875598650,1542149725.924780318,2.75020885468,1.95635700226,29.8658928871,7.36122488976,41.02254366871,1542149769.888052026,1542149773.939504881,1m,128k,two,moon,32,512
698,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541828008.151811906,11781,32(x512),1541828008.182502893,1541828028.221407846,7.96636414528,3.0075469017,29.8074769974,7.21447920799,44.59119415282,1541828075.395909161,1541828088.989365822,64k,128k,two,moon,32,512
699,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1k/two/pynamic.sqfs,PYNAMIC,1541823049.078941954,11756,32(x128),1541823049.109412191,1541823053.245667304,25.0038566589,16.044729948,30.121639967,7.11228609085,62.306844711249994,1541823119.059883237,1541823121.561652803,64k,128k,two,moon,32,128
700,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541787233.765887211,11597,32(x128),1541787233.795268825,1541787238.911868175,12.0602245331,4.4398021698,31.8398139477,7.21025300026,52.11318850511,1541787292.434865390,1541787295.903411237,64k,1m,two,moon,32,128
701,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/two/pynamic.sqfs,PYNAMIC,1541783478.167102869,11583,32(x512),1541783478.197492569,1541783494.327429330,36.7110085487,20.6462640762,32.1713378429,7.33254694939,72.28723454470999,1541783571.789049056,1541783581.457440078,64k,1m,two,moon,32,512
702,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1542161648.783335864,12061,32(x128),1542161648.814494435,1542161649.865947206,2.77856707573,1.88402819633,29.7723309994,7.18818998337,40.47040796276,1542161691.627392795,1542161692.680815715,1m,1m,two,moon,32,128
703,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541777017.824251795,11554,32,1541777017.855530119,1541777018.171724610,2.65030002594,1.74024009705,29.3606410027,6.46609902382,40.09090518955,1541777058.758418643,1541777059.073433997,1m,1m,two,moon,32,1
704,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541704907.791090958,11232,32,1541704907.820715460,1541704909.260425360,5.91927862167,2.52354598045,29.5426781178,6.4641418457,43.419649362550004,1541704953.353169675,1541704954.307762835,1m,128k,two,moon,32,1
705,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/two/pynamic.sqfs,PYNAMIC,1541703826.609118637,11226,32(x1024),1541703826.638571282,1541703858.357078739,27.8495993614,16.3360960484,34.9233419895,7.2636039257,65.26726460452,1541703929.343407591,1541703948.688346643,1m,128k,two,moon,32,1024
706,SQUASHFUSE_LL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/two/pynamic.sqfs,PYNAMIC,1541773504.871677086,11540,32(x512),1541773504.901875499,1541773525.847875722,26.9218428135,4.44903612137,32.1007449627,7.26160287857,66.72106385226999,1541773595.261386509,1541773608.821883171,1m,1m,two,moon,32,512
707,KERNEL,/mnt/lustre/rgoff/exp_tree/l_1m/s_1k/one/pynamic.sqfs,PYNAMIC,1541742283.457842564,11385,32(x1024),1541742283.489101389,1541742291.666062647,6.9836909771,2.15000200272,30.5143790245,7.39745402336,46.13366508481,1541742342.790699476,1541742350.931664037,1m,128k,one,moon,32,1024
708,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541743725.369921886,11391,32,1541743725.399215937,1541743726.560433007,29.8592560291,18.7599079609,29.7364799976,6.39285302162,68.67088699339999,1541743799.084758631,1541743799.787791502,1m,1m,one,moon,32,1
709,SQUASHFUSE,/mnt/lustre/rgoff/exp_tree/l_1m/s_1m/one/pynamic.sqfs,PYNAMIC,1541747179.979038830,11408,32(x1024),1541747180.009352657,1541747212.062993570,37.7013480663,20.8212189674,34.1593110561,7.21134495735,75.27350115768999,1541747293.203360313,1541747312.442830906,1m,1m,one,moon,32,1024
710,KERNEL,/mnt/lustre/rgoff/exp_tree/l_64k/s_1m/all/pynamic.sqfs,PYNAMIC,1542167077.182823029,12101,32,1542167077.214074514,1542167077.524282579,2.60859131813,1.75586295128,28.9516642094,6.43272995949,39.57446932792,1542167118.587332716,1542167118.898177933,64k,1m,all,moon,32,1
